"cell","composite","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_version","md5sum","obj_status","orig_assembly","project","replicate","size","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-06-27#,#2013-03-27#,"wgEncodeEH003472","GSM1008567","Crawford","Duke","baseAlignCounts.pl v 1","99fb8b53e421519165296aa1ea1d88bf",,,"wgEncode",,"1.9G",7138,,"wgEncodeOpenChromDnaseK562G2mphaseBaseOverlapSignal","G2-M_phase","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseK562G2mphaseBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseK562G2mphaseBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562G2mphaseBaseOverlapSignal.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-06-27#,#2013-03-27#,"wgEncodeEH003472","GSM1008567","Crawford","Duke","p-value cutoff: 0.05","e19ba77761cad0973cd2c8cd9a48e021",,,"wgEncode",,"1.7M",7138,,"wgEncodeOpenChromDnaseK562G2mphasePk","G2-M_phase","narrowPeak","Peaks","wgEncodeOpenChromDnaseK562G2mphasePk.narrowPeak.gz","wgEncodeOpenChromDnaseK562G2mphasePk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562G2mphasePk.narrowPeak.gz"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-06-27#,#2013-03-27#,"wgEncodeEH003472","GSM1008567","Crawford","Duke","fseq v 1.84, iff_K562","f3164288771e5e721872e7be5b27bfa6",,,"wgEncode",,"3.0G",7138,,"wgEncodeOpenChromDnaseK562G2mphaseSig","G2-M_phase","bigWig","Signal","wgEncodeOpenChromDnaseK562G2mphaseSig.bigWig","wgEncodeOpenChromDnaseK562G2mphaseSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562G2mphaseSig.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-02#,#2012-11-02#,"wgEncodeEH002559","GSM1008601","Crawford","Duke","baseAlignCounts.pl v 1","f4dd897ca7850c59915acf5f013c6891",,,"wgEncode",,"1.5G",5388,,"wgEncodeOpenChromDnaseK562NabutBaseOverlapSignal","NaBut","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseK562NabutBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseK562NabutBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562NabutBaseOverlapSignal.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-02#,#2012-11-02#,"wgEncodeEH002559","GSM1008601","Crawford","Duke","p-value cutoff: 0.05","01591de19fe952c7ee8f9f7bc3b6f138",,,"wgEncode",,"2.0M",5388,,"wgEncodeOpenChromDnaseK562NabutPk","NaBut","narrowPeak","Peaks","wgEncodeOpenChromDnaseK562NabutPk.narrowPeak.gz","wgEncodeOpenChromDnaseK562NabutPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562NabutPk.narrowPeak.gz"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-02#,#2012-11-02#,"wgEncodeEH002559","GSM1008601","Crawford","Duke","fseq v 1.84, iff_K562","c2303865a6a211c429c6608483a5a83a",,,"wgEncode",,"3.0G",5388,,"wgEncodeOpenChromDnaseK562NabutSig","NaBut","bigWig","Signal","wgEncodeOpenChromDnaseK562NabutSig.bigWig","wgEncodeOpenChromDnaseK562NabutSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562NabutSig.bigWig"
"K562","wgEncodeOpenChromDnase","K562/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-03-20#,#2009-12-20#,"wgEncodeEH000530","GSM816655","Crawford","Duke","p-value cutoff: 0.05","95212105d797507c0b718dafb71d6d95","replaced - The lab redid the experiment with better results, look for the V2 version of this file.","hg18","wgEncode",,"2.2M",1534,,"wgEncodeOpenChromDnaseK562Pk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseK562Pk.narrowPeak.gz","wgEncodeOpenChromDnaseK562Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562Pk.narrowPeak.gz"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-28#,#2012-11-28#,"wgEncodeEH000530","GSM816655","Crawford","Duke","p-value cutoff: 0.05","967fa97156ca5b756800fa14bd9db61f",,,"wgEncode",,"1.9M",5901,"V2 - This data was generated based on completely new growths and DNase experiments, and does not include any previously submitted data for this cell type.","wgEncodeOpenChromDnaseK562PkV2",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseK562PkV2.narrowPeak.gz","wgEncodeOpenChromDnaseK562PkV2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562PkV2.narrowPeak.gz"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-05-01#,"wgEncodeEH003490","GSM1008558","Crawford","Duke","baseAlignCounts.pl v 1","0394f8279252106d7a0e27c021849cd0",,,"wgEncode",,"1.9G",7516,,"wgEncodeOpenChromDnaseK562Saha1u72hrBaseOverlapSignal","SAHA_1uM_72hr","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseK562Saha1u72hrBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseK562Saha1u72hrBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562Saha1u72hrBaseOverlapSignal.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-05-01#,"wgEncodeEH003490","GSM1008558","Crawford","Duke","p-value cutoff: 0.05","9940212e3156352f57a76d874e63f268",,,"wgEncode",,"2.0M",7516,,"wgEncodeOpenChromDnaseK562Saha1u72hrPk","SAHA_1uM_72hr","narrowPeak","Peaks","wgEncodeOpenChromDnaseK562Saha1u72hrPk.narrowPeak.gz","wgEncodeOpenChromDnaseK562Saha1u72hrPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562Saha1u72hrPk.narrowPeak.gz"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-05-01#,"wgEncodeEH003490","GSM1008558","Crawford","Duke","fseq v 1.84, iff_K562","b143e54ec8a5060cb2a39330710fc121",,,"wgEncode",,"2.9G",7516,,"wgEncodeOpenChromDnaseK562Saha1u72hrSig","SAHA_1uM_72hr","bigWig","Signal","wgEncodeOpenChromDnaseK562Saha1u72hrSig.bigWig","wgEncodeOpenChromDnaseK562Saha1u72hrSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562Saha1u72hrSig.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-30#,#2013-04-30#,"wgEncodeEH003489","GSM1008580","Crawford","Duke","baseAlignCounts.pl v 1","95ad73f8c56dd8d65cf9f03dcc87ee05",,,"wgEncode",,"1.8G",7515,,"wgEncodeOpenChromDnaseK562SahactrlBaseOverlapSignal","SAHA_ctrl","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseK562SahactrlBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseK562SahactrlBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562SahactrlBaseOverlapSignal.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-30#,#2013-04-30#,"wgEncodeEH003489","GSM1008580","Crawford","Duke","p-value cutoff: 0.05","b2127a59f5a0a232bb914e865b635134",,,"wgEncode",,"2.2M",7515,,"wgEncodeOpenChromDnaseK562SahactrlPk","SAHA_ctrl","narrowPeak","Peaks","wgEncodeOpenChromDnaseK562SahactrlPk.narrowPeak.gz","wgEncodeOpenChromDnaseK562SahactrlPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562SahactrlPk.narrowPeak.gz"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-30#,#2013-04-30#,"wgEncodeEH003489","GSM1008580","Crawford","Duke","fseq v 1.84, iff_K562","c1f9ce64d6cf6f6a0847487e464c98b5",,,"wgEncode",,"3.0G",7515,,"wgEncodeOpenChromDnaseK562SahactrlSig","SAHA_ctrl","bigWig","Signal","wgEncodeOpenChromDnaseK562SahactrlSig.bigWig","wgEncodeOpenChromDnaseK562SahactrlSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562SahactrlSig.bigWig"
"K562","wgEncodeOpenChromDnase","K562/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-02-26#,#2009-11-26#,"wgEncodeEH000530","GSM816655","Crawford","Duke","fseq v 1.84, iff_K562","6ad2fd3ddfff27c30bcf6df4d6cbbb77","replaced - The lab redid the experiment with better results, look for the V2 version of this file.","hg18","wgEncode",,"3.5G",1534,,"wgEncodeOpenChromDnaseK562Sig",,"bigWig","Signal","wgEncodeOpenChromDnaseK562Sig.bigWig","wgEncodeOpenChromDnaseK562Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562Sig.bigWig"
"K562","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-28#,#2012-11-28#,"wgEncodeEH000530","GSM816655","Crawford","Duke","fseq v 1.84, iff_K562","e9ee35dfd82f08f28e1fe7a19e0c5940",,,"wgEncode",,"3.0G",5901,"V2 - This data was generated based on completely new growths and DNase experiments, and does not include any previously submitted data for this cell type.","wgEncodeOpenChromDnaseK562SigV2",,"bigWig","Signal","wgEncodeOpenChromDnaseK562SigV2.bigWig","wgEncodeOpenChromDnaseK562SigV2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseK562SigV2.bigWig"
"LNCaP","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-15#,#2011-07-15#,"wgEncodeEH001096","GSM816634","Crawford","Duke","baseAlignCounts.pl v 1","baad33648f5cdb2bae6c169ddd0479dc",,"hg19","wgEncode",,"1.2G",2492,,"wgEncodeOpenChromDnaseLncapAndroBaseOverlapSignal","androgen","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseLncapAndroBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseLncapAndroBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseLncapAndroBaseOverlapSignal.bigWig"
"LNCaP","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-15#,#2011-07-15#,"wgEncodeEH001096","GSM816634","Crawford","Duke","p-value cutoff: 0.05","e966bc783516b4b2cc243c03144607ab",,"hg19","wgEncode",,"2.4M",2492,,"wgEncodeOpenChromDnaseLncapAndroPk","androgen","narrowPeak","Peaks","wgEncodeOpenChromDnaseLncapAndroPk.narrowPeak.gz","wgEncodeOpenChromDnaseLncapAndroPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseLncapAndroPk.narrowPeak.gz"
"LNCaP","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-15#,#2011-07-15#,"wgEncodeEH001096","GSM816634","Crawford","Duke","fseq v 1.84, iff_generic_male","f585b749f453244d4e11f2ab3bfa75ee",,"hg19","wgEncode",,"3.2G",2492,,"wgEncodeOpenChromDnaseLncapAndroSig","androgen","bigWig","Signal","wgEncodeOpenChromDnaseLncapAndroSig.bigWig","wgEncodeOpenChromDnaseLncapAndroSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseLncapAndroSig.bigWig"
"LNCaP","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-15#,#2011-07-15#,"wgEncodeEH001097","GSM816637","Crawford","Duke","baseAlignCounts.pl v 1","3447face1afb25e0dcfc9bbd1340d0a8",,"hg19","wgEncode",,"1.1G",2482,,"wgEncodeOpenChromDnaseLncapBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseLncapBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseLncapBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseLncapBaseOverlapSignal.bigWig"
"LNCaP","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-15#,#2011-07-15#,"wgEncodeEH001097","GSM816637","Crawford","Duke","p-value cutoff: 0.05","477a30d0ec89f2be447c9f33411ce51c",,"hg19","wgEncode",,"2.4M",2482,,"wgEncodeOpenChromDnaseLncapPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseLncapPk.narrowPeak.gz","wgEncodeOpenChromDnaseLncapPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseLncapPk.narrowPeak.gz"
"LNCaP","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-15#,#2011-07-15#,"wgEncodeEH001097","GSM816637","Crawford","Duke","fseq v 1.84, iff_generic_male","a3cb5c2e6a6abd405bd987edc781cdd9",,"hg19","wgEncode",,"3.3G",2482,,"wgEncodeOpenChromDnaseLncapSig",,"bigWig","Signal","wgEncodeOpenChromDnaseLncapSig.bigWig","wgEncodeOpenChromDnaseLncapSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseLncapSig.bigWig"
"MCF-7","wgEncodeOpenChromDnase","MCF-7/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-12-18#,#2010-09-18#,"wgEncodeEH000579","GSM816627","Crawford","Duke","baseAlignCounts.pl v 1","288ce14ffca12412c530555267de52eb",,"hg18","wgEncode",,"1.1G",1545,,"wgEncodeOpenChromDnaseMcf7BaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMcf7BaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMcf7BaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7BaseOverlapSignal.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-05-02#,#2013-02-02#,"wgEncodeEH003467","GSM1008581","Crawford","Duke","baseAlignCounts.pl v 1","8b5334e7f213ff7b23b94df3aec4d4d5",,,"wgEncode",,"1.6G",6919,,"wgEncodeOpenChromDnaseMcf7CtcfshrnaBaseOverlapSignal","CTCF_shRNA_knockdown","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMcf7CtcfshrnaBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMcf7CtcfshrnaBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7CtcfshrnaBaseOverlapSignal.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-05-02#,#2013-02-02#,"wgEncodeEH003467","GSM1008581","Crawford","Duke","p-value cutoff: 0.05","ad29ece51b872527d30be6b4b9c96979",,,"wgEncode",,"1.7M",6919,,"wgEncodeOpenChromDnaseMcf7CtcfshrnaPk","CTCF_shRNA_knockdown","narrowPeak","Peaks","wgEncodeOpenChromDnaseMcf7CtcfshrnaPk.narrowPeak.gz","wgEncodeOpenChromDnaseMcf7CtcfshrnaPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7CtcfshrnaPk.narrowPeak.gz"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-05-02#,#2013-02-02#,"wgEncodeEH003467","GSM1008581","Crawford","Duke","fseq v 1.84, iff_MCF7","84ce497a41ce1c64cbaafae04046cac4",,,"wgEncode",,"3.0G",6919,,"wgEncodeOpenChromDnaseMcf7CtcfshrnaSig","CTCF_shRNA_knockdown","bigWig","Signal","wgEncodeOpenChromDnaseMcf7CtcfshrnaSig.bigWig","wgEncodeOpenChromDnaseMcf7CtcfshrnaSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7CtcfshrnaSig.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-05-17#,#2012-02-17#,"wgEncodeEH001745","GSM816670","Crawford","Duke","baseAlignCounts.pl v 1","e7815d546d8511b157e77e62ae94f3df",,,"wgEncode",,"1.1G",4155,,"wgEncodeOpenChromDnaseMcf7HypoxlacBaseOverlapSignal","Hypoxia_LacAcid","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMcf7HypoxlacBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMcf7HypoxlacBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7HypoxlacBaseOverlapSignal.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-05-17#,#2012-02-17#,"wgEncodeEH001745","GSM816670","Crawford","Duke","p-value cutoff: 0.05","43b49a54a1c919eb2baeefce5b5f5795",,,"wgEncode",,"2.0M",4155,,"wgEncodeOpenChromDnaseMcf7HypoxlacPk","Hypoxia_LacAcid","narrowPeak","Peaks","wgEncodeOpenChromDnaseMcf7HypoxlacPk.narrowPeak.gz","wgEncodeOpenChromDnaseMcf7HypoxlacPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7HypoxlacPk.narrowPeak.gz"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-05-17#,#2012-02-17#,"wgEncodeEH001745","GSM816670","Crawford","Duke","fseq v 1.84, iff_MCF7","6065a3e1a9367158a97bc66e117be3a7",,,"wgEncode",,"3.2G",4155,,"wgEncodeOpenChromDnaseMcf7HypoxlacSig","Hypoxia_LacAcid","bigWig","Signal","wgEncodeOpenChromDnaseMcf7HypoxlacSig.bigWig","wgEncodeOpenChromDnaseMcf7HypoxlacSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7HypoxlacSig.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-06-26#,#2013-03-26#,"wgEncodeEH003470","GSM1008565","Crawford","Duke","baseAlignCounts.pl v 1","7f0ae06fd5a6ceec1534bdfa9f630aa9",,,"wgEncode",,"1.1G",7134,,"wgEncodeOpenChromDnaseMcf7HypoxlacconBaseOverlapSignal","Hypoxia_LacAcid_ctrl","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMcf7HypoxlacconBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMcf7HypoxlacconBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7HypoxlacconBaseOverlapSignal.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-06-26#,#2013-03-26#,"wgEncodeEH003470","GSM1008565","Crawford","Duke","p-value cutoff: 0.05","5232eb9b3c30535233ece0961a3058dd",,,"wgEncode",,"2.1M",7134,,"wgEncodeOpenChromDnaseMcf7HypoxlacconPk","Hypoxia_LacAcid_ctrl","narrowPeak","Peaks","wgEncodeOpenChromDnaseMcf7HypoxlacconPk.narrowPeak.gz","wgEncodeOpenChromDnaseMcf7HypoxlacconPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7HypoxlacconPk.narrowPeak.gz"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-06-26#,#2013-03-26#,"wgEncodeEH003470","GSM1008565","Crawford","Duke","fseq v 1.84, iff_MCF7","a45a3c3fb8e0df61f7dcc2663f72a515",,,"wgEncode",,"3.1G",7134,,"wgEncodeOpenChromDnaseMcf7HypoxlacconSig","Hypoxia_LacAcid_ctrl","bigWig","Signal","wgEncodeOpenChromDnaseMcf7HypoxlacconSig.bigWig","wgEncodeOpenChromDnaseMcf7HypoxlacconSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7HypoxlacconSig.bigWig"
"MCF-7","wgEncodeOpenChromDnase","MCF-7/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-12-18#,#2010-09-18#,"wgEncodeEH000579","GSM816627","Crawford","Duke","p-value cutoff: 0.05","23b2c20c8eee5f44e2b8ac5b255915df",,"hg18","wgEncode",,"2.1M",1545,,"wgEncodeOpenChromDnaseMcf7Pk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMcf7Pk.narrowPeak.gz","wgEncodeOpenChromDnaseMcf7Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7Pk.narrowPeak.gz"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-05-02#,#2013-02-02#,"wgEncodeEH003468","GSM1008603","Crawford","Duke","baseAlignCounts.pl v 1","d86f6fb2a51fcff4504ae8401df5cded",,,"wgEncode",,"1.5G",6920,,"wgEncodeOpenChromDnaseMcf7RandshrnaBaseOverlapSignal","Randomized_shRNA_control","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMcf7RandshrnaBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMcf7RandshrnaBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7RandshrnaBaseOverlapSignal.bigWig"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-05-02#,#2013-02-02#,"wgEncodeEH003468","GSM1008603","Crawford","Duke","p-value cutoff: 0.05","73893849223b4044509698f0cffe8915",,,"wgEncode",,"1.9M",6920,,"wgEncodeOpenChromDnaseMcf7RandshrnaPk","Randomized_shRNA_control","narrowPeak","Peaks","wgEncodeOpenChromDnaseMcf7RandshrnaPk.narrowPeak.gz","wgEncodeOpenChromDnaseMcf7RandshrnaPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7RandshrnaPk.narrowPeak.gz"
"MCF-7","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-05-02#,#2013-02-02#,"wgEncodeEH003468","GSM1008603","Crawford","Duke","fseq v 1.84, iff_MCF7","3c86915e32f557d953329c5c614e435e",,,"wgEncode",,"3.0G",6920,,"wgEncodeOpenChromDnaseMcf7RandshrnaSig","Randomized_shRNA_control","bigWig","Signal","wgEncodeOpenChromDnaseMcf7RandshrnaSig.bigWig","wgEncodeOpenChromDnaseMcf7RandshrnaSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7RandshrnaSig.bigWig"
"MCF-7","wgEncodeOpenChromDnase","MCF-7/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-12-18#,#2010-09-18#,"wgEncodeEH000579","GSM816627","Crawford","Duke","fseq v 1.84, iff_MCF7","ee841ac7b166329de554076370924cf9",,"hg18","wgEncode",,"3.2G",1545,,"wgEncodeOpenChromDnaseMcf7Sig",,"bigWig","Signal","wgEncodeOpenChromDnaseMcf7Sig.bigWig","wgEncodeOpenChromDnaseMcf7Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMcf7Sig.bigWig"
"Medullo","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2009-12-16#,#2010-09-16#,"wgEncodeEH000574","GSM816636","Crawford","Duke","baseAlignCounts.pl v 1, input was generic_female (should have been male)","663afd529754e6f1fd182486cbf1ca1d",,"hg18","wgEncode",,"948M",1479,,"wgEncodeOpenChromDnaseMedulloBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMedulloBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMedulloBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMedulloBaseOverlapSignal.bigWig"
